Base Weather Station Churchtown	Temperature (*F)	Soil Moist-VWC (%VWC)	PAR Light (uM/m^2s)	Bar.Pressure (In-Hg)	RH (%)	Temperature (*F)	Rainfall (In)	Wind Dir (Deg)	Wind Gust (mph)	Wind Speed (mph)	Dew Point (*F)
2023-08-08 02:10	70.7	3.2	0.0	29.41	92.6	70.0	0.00	244	6	2	67.8
2023-08-08 02:20	70.7	3.2	0.0	29.41	92.3	70.0	0.00	333	7	2	67.7
2023-08-08 02:30	70.7	3.2	0.0	29.41	92.1	70.0	0.00	328	6	3	67.6
2023-08-08 02:40	70.7	3.2	0.0	29.40	92.2	69.7	0.00	323	5	2	67.3
2023-08-08 02:50	70.7	3.2	0.0	29.39	92.0	69.7	0.00	320	7	3	67.3
2023-08-08 03:00	70.6	3.2	0.0	29.39	91.9	69.6	0.00	323	7	3	67.1
2023-08-08 03:10	70.6	3.2	0.0	29.39	91.4	69.6	0.00	303	8	4	67.0
2023-08-08 03:20	70.6	3.2	0.0	29.39	91.5	69.5	0.00	319	9	3	66.9
2023-08-08 03:30	70.6	3.2	0.0	29.39	91.8	69.5	0.00	296	8	2	67.0
2023-08-08 03:40	70.5	3.2	0.0	29.38	91.8	69.4	0.00	312	9	3	66.9
2023-08-08 03:50	70.5	3.2	0.0	29.38	92.1	69.2	0.00	307	7	2	66.8
2023-08-08 04:00	70.5	3.2	0.0	29.38	92.1	69.2	0.00	314	4	1	66.8
2023-08-08 04:10	70.5	3.2	0.0	29.38	92.0	69.2	0.00	309	6	2	66.8
2023-08-08 04:20	70.4	3.2	0.0	29.38	91.7	69.3	0.00	312	7	2	66.8
2023-08-08 04:30	70.4	3.2	0.0	29.38	91.7	69.3	0.00	319	7	2	66.8
2023-08-08 04:40	70.4	3.2	0.0	29.37	91.5	69.5	0.00	313	8	2	66.9
2023-08-08 04:50	70.4	3.2	0.0	29.38	91.1	69.6	0.00	302	7	3	66.9
2023-08-08 05:00	70.4	3.2	0.0	29.38	91.4	69.5	0.00	319	8	2	66.9
2023-08-08 05:10	70.4	3.2	0.0	29.38	91.7	69.4	0.00	327	6	2	66.9
2023-08-08 05:20	70.4	3.2	0.0	29.38	91.6	69.4	0.00	321	8	3	66.8
2023-08-08 05:30	70.4	3.2	0.0	29.37	91.5	69.4	0.00	319	10	3	66.8
2023-08-08 05:40	70.3	3.2	0.0	29.38	91.4	69.5	0.00	317	8	3	66.9
2023-08-08 05:50	70.3	3.2	0.0	29.37	91.2	69.5	0.00	314	5	3	66.8
2023-08-08 06:00	70.3	3.2	0.0	29.37	91.1	69.6	0.00	326	5	2	66.9
2023-08-08 06:10	70.3	3.2	0.0	29.38	91.1	69.7	0.00	310	6	2	67.0
2023-08-08 06:20	70.3	3.2	23.0	29.37	91.2	69.6	0.00	324	6	2	66.9
2023-08-08 06:30	70.2	3.2	54.0	29.38	91.3	69.6	0.00	293	6	2	66.9
2023-08-08 06:40	70.2	3.2	117.0	29.38	91.2	69.9	0.00	312	5	1	67.2
2023-08-08 06:50	70.2	3.2	97.0	29.38	91.3	70.0	0.00	326	5	2	67.3
2023-08-08 07:00	70.2	3.2	96.0	29.38	91.4	70.0	0.00	333	3	1	67.4
2023-08-08 07:10	70.2	3.2	102.0	29.38	91.6	70.0	0.00	327	6	1	67.4
2023-08-08 07:20	70.2	3.2	150.0	29.38	91.6	70.1	0.00	314	4	1	67.5
2023-08-08 07:30	70.2	3.2	457.0	29.40	90.3	71.5	0.00	334	4	1	68.5
2023-08-08 07:40	70.2	3.2	252.0	29.39	90.2	71.5	0.00	312	5	2	68.5
2023-08-08 07:50	70.2	3.2	315.0	29.38	90.5	71.4	0.00	300	4	1	68.5
2023-08-08 08:00	70.2	3.2	443.0	29.39	89.9	72.0	0.00	255	4	1	68.9
2023-08-08 08:10	70.2	3.2	241.0	29.39	89.9	71.6	0.00	214	6	3	68.5
2023-08-08 08:20	70.3	3.2	195.0	29.39	90.4	71.4	0.00	313	7	2	68.4
2023-08-08 08:30	70.3	3.2	408.0	29.38	90.3	71.6	0.00	290	5	2	68.6
2023-08-08 08:40	70.3	3.2	817.0	29.39	88.6	73.0	0.00	304	4	2	69.4
2023-08-08 08:50	70.3	3.2	1105.0	29.40	86.3	74.2	0.00	279	8	3	69.8
2023-08-08 09:00	70.3	3.2	590.0	29.36	87.3	72.9	0.00	207	10	5	68.9
2023-08-08 09:10	70.4	3.2	563.0	29.36	87.1	73.1	0.00	230	8	4	69.0
2023-08-08 09:20	70.4	3.2	570.0	29.36	87.3	73.0	0.00	168	8	4	69.0
2023-08-08 09:30	70.4	3.2	730.0	29.35	87.2	73.3	0.00	269	8	4	69.3
2023-08-08 09:40	70.4	3.2	734.0	29.36	87.4	73.2	0.00	256	10	4	69.2
2023-08-08 09:50	70.5	3.2	819.0	29.36	86.6	73.6	0.00	254	8	4	69.4
2023-08-08 10:00	70.5	3.2	767.0	29.37	86.3	73.9	0.00	223	9	4	69.5
2023-08-08 10:10	70.5	3.2	1271.0	29.37	84.5	75.3	0.00	228	9	3	70.3
2023-08-08 10:20	70.6	3.2	734.0	29.40	84.9	74.8	0.00	155	7	3	69.9
2023-08-08 10:30	70.6	3.3	1181.0	29.40	83.7	75.7	0.00	206	9	4	70.4
2023-08-08 10:40	70.7	3.2	742.0	29.40	84.6	74.7	0.00	156	8	5	69.7
2023-08-08 10:50	70.7	3.3	900.0	29.40	84.0	75.2	0.00	256	8	3	70.0
2023-08-08 11:00	70.8	3.3	761.0	29.40	83.7	75.2	0.00	155	11	5	69.9
2023-08-08 11:10	70.8	3.3	854.0	29.40	83.7	75.4	0.00	168	8	4	70.1
2023-08-08 11:20	70.9	3.3	1114.0	29.40	82.8	75.9	0.00	310	9	4	70.3
2023-08-08 11:30	70.9	3.3	1028.0	29.40	82.0	76.4	0.00	248	8	3	70.5
2023-08-08 11:40	71.0	3.3	1308.0	29.40	81.1	77.4	0.00	273	9	3	71.1
2023-08-08 11:50	71.0	3.3	1020.0	29.40	81.1	76.9	0.00	282	11	4	70.7
2023-08-08 12:00	71.1	3.3	1079.0	29.39	80.6	77.5	0.00	165	8	3	71.1
2023-08-08 12:10	71.1	3.3	1131.0	29.39	80.2	77.8	0.00	145	7	4	71.2
2023-08-08 12:20	71.1	3.3	1326.0	29.39	80.1	77.9	0.00	225	9	4	71.3
2023-08-08 12:30	71.2	3.2	1558.0	29.40	78.4	79.2	0.00	220	8	3	71.9
2023-08-08 12:40	71.3	3.2	1329.0	29.39	78.4	79.0	0.00	170	9	4	71.7
2023-08-08 12:50	71.4	3.2	1578.0	29.39	78.0	79.3	0.00	220	8	4	71.8
2023-08-08 13:00	71.4	3.2	1451.0	29.39	77.4	79.7	0.00	245	6	3	72.0
2023-08-08 13:10	71.5	3.2	287.0	29.38	80.4	76.2	0.00	136	5	2	69.7
2023-08-08 13:20	71.6	3.3	98.0	29.37	86.2	71.5	0.00	131	6	2	67.2
2023-08-08 13:30	71.6	3.5	243.0	29.36	93.3	68.4	0.00	172	4	1	66.4
2023-08-08 13:40	71.6	3.6	246.0	29.35	94.7	68.3	0.00	186	3	1	66.7
2023-08-08 13:50	71.6	3.6	307.0	29.35	95.0	68.6	0.00	189	5	2	67.1
2023-08-08 14:00	71.6	3.6	315.0	29.36	95.1	69.2	0.00	189	6	2	67.7
2023-08-08 14:10	71.5	3.7	306.0	29.36	95.0	69.2	0.00	201	4	2	67.7
2023-08-08 14:20	71.5	3.7	364.0	29.35	94.8	69.2	0.00	214	5	2	67.6
2023-08-08 14:30	71.5	3.7	708.0	29.35	94.5	70.4	0.00	211	4	1	68.7
2023-08-08 14:40	71.5	3.7	1122.0	29.36	93.2	72.4	0.00	207	4	2	70.3
2023-08-08 14:50	71.5	3.7	1193.0	29.37	90.7	74.2	0.00	223	5	1	71.3
2023-08-08 15:00	71.5	3.7	1243.0	29.37	89.4	75.6	0.00	237	5	1	72.3
2023-08-08 15:10	71.6	3.7	915.0	29.37	89.2	74.9	0.00	228	4	1	71.5
2023-08-08 15:20	71.6	3.7	1002.0	29.36	88.3	75.3	0.00	230	4	1	71.6
2023-08-08 15:30	71.7	3.7	1214.0	29.37	86.7	76.7	0.00	247	4	1	72.4
2023-08-08 15:40	71.8	3.7	894.0	29.36	86.0	76.6	0.00	244	4	1	72.1
2023-08-08 15:50	71.8	3.7	851.0	29.37	84.3	77.4	0.00	245	2	0	72.3
2023-08-08 16:00	71.9	3.7	1680.0	29.38	80.4	79.5	0.00	245	2	0	72.9
2023-08-08 16:10	71.9	3.6	1095.0	29.39	76.7	80.2	0.00	275	3	0	72.2
2023-08-08 16:20	72.0	3.6	495.0	29.38	81.4	77.8	0.00	334	2	0	71.6
2023-08-08 16:30	72.1	3.6	479.0	29.38	84.6	77.1	0.00	334	1	0	72.1
2023-08-08 16:40	72.2	3.6	353.0	29.38	85.2	76.1	0.00	152	3	0	71.3
2023-08-08 16:50	72.2	3.6	230.0	29.37	86.8	75.2	0.00	129	4	0	71.0
2023-08-08 17:00	72.2	3.6	451.0	29.37	82.7	74.1	0.00	117	8	3	68.5
2023-08-08 17:10	72.2	3.6	613.0	29.38	81.2	73.9	0.00	93	9	3	67.8
2023-08-08 17:20	72.2	3.6	413.0	29.39	82.0	73.4	0.00	107	6	1	67.6
2023-08-08 17:30	72.2	3.6	452.0	29.39	83.0	73.2	0.00	131	5	1	67.7
2023-08-08 17:40	72.2	3.6	326.0	29.39	83.7	73.0	0.00	131	4	0	67.8
2023-08-08 17:50	72.2	3.6	369.0	29.39	84.0	72.8	0.00	162	2	0	67.7
2023-08-08 18:00	72.2	3.6	279.0	29.39	83.8	72.2	0.00	144	6	2	67.0
2023-08-08 18:10	72.2	3.6	232.0	29.38	83.7	72.2	0.00	117	4	0	67.0
2023-08-08 18:20	72.2	3.5	234.0	29.38	83.9	71.9	0.00	122	5	1	66.8
2023-08-08 18:30	72.2	3.5	202.0	29.38	83.1	71.7	0.00	127	4	1	66.3
2023-08-08 18:40	72.1	3.5	184.0	29.38	83.1	71.3	0.00	151	3	0	65.9
2023-08-08 18:50	72.1	3.5	168.0	29.38	83.0	71.0	0.00	118	3	1	65.6
2023-08-08 19:00	72.1	3.5	126.0	29.38	82.1	70.8	0.00	120	5	1	65.1
2023-08-08 19:10	72.0	3.5	92.0	29.38	82.1	70.6	0.00	122	4	1	64.9
2023-08-08 19:20	72.0	3.5	49.0	29.38	82.0	70.3	0.00	132	3	0	64.5
2023-08-08 19:30	71.9	3.5	32.0	29.38	81.9	70.0	0.00	149	2	0	64.2
2023-08-08 19:40	71.9	3.5	25.0	29.38	81.9	70.0	0.00	169	1	0	64.2
2023-08-08 19:50	71.8	3.5	19.0	29.39	82.0	69.9	0.00	153	4	0	64.2
2023-08-08 20:00	71.8	3.5	0.0	29.39	83.0	69.5	0.00	166	1	0	64.1
2023-08-08 20:10	71.8	3.5	0.0	29.39	83.8	69.2	0.00	134	2	0	64.1
2023-08-08 20:20	71.7	3.5	0.0	29.39	83.6	69.1	0.00	172	1	0	63.9
2023-08-08 20:30	71.7	3.5	0.0	29.39	83.7	69.0	0.00	172	2	0	63.9
2023-08-08 20:40	71.6	3.5	0.0	29.39	83.5	69.0	0.00	172	2	0	63.8
2023-08-08 20:50	71.6	3.5	0.0	29.39	84.1	68.9	0.00	172	1	0	63.9
2023-08-08 21:00	71.5	3.5	0.0	29.39	86.1	68.3	0.00	172	0	0	64.0
2023-08-08 21:10	71.5	3.5	0.0	29.39	89.0	68.0	0.00	172	0	0	64.6
2023-08-08 21:20	71.5	3.5	0.0	29.39	90.6	67.7	0.00	172	1	0	64.8
2023-08-08 21:30	71.4	3.5	0.0	29.39	91.8	67.3	0.00	172	0	0	64.8
2023-08-08 21:40	71.4	3.5	0.0	29.38	92.8	66.7	0.00	172	0	0	64.5
2023-08-08 21:50	71.4	3.5	0.0	29.38	92.6	66.8	0.00	172	0	0	64.6
2023-08-08 22:00	71.3	3.5	0.0	29.38	92.8	66.6	0.00	172	1	0	64.4
2023-08-08 22:10	71.3	3.5	0.0	29.38	93.0	66.6	0.00	172	0	0	64.5
2023-08-08 22:20	71.3	3.5	0.0	29.38	92.8	66.6	0.00	172	0	0	64.4
2023-08-08 22:30	71.2	3.5	0.0	29.38	92.0	66.8	0.00	172	0	0	64.4
2023-08-08 22:40	71.2	3.5	0.0	29.38	92.4	66.8	0.00	172	0	0	64.5
2023-08-08 22:50	71.2	3.5	0.0	29.38	92.7	66.9	0.00	172	0	0	64.7
2023-08-08 23:00	71.2	3.5	0.0	29.38	93.4	66.5	0.00	172	0	0	64.5
2023-08-08 23:10	71.1	3.5	0.0	29.38	93.1	66.6	0.00	172	0	0	64.5
2023-08-08 23:20	71.1	3.5	0.0	29.38	93.3	66.5	0.00	172	0	0	64.5
2023-08-08 23:30	71.1	3.5	0.0	29.38	93.5	66.5	0.00	172	0	0	64.6
2023-08-08 23:40	71.1	3.5	0.0	29.38	91.4	66.7	0.00	169	0	0	64.1
2023-08-08 23:50	71.1	3.5	0.0	29.38	89.8	67.2	0.00	141	5	0	64.1
2023-08-09 00:00	71.0	3.5	0.0	29.38	86.6	68.1	0.00	96	5	0	63.9
2023-08-09 00:10	71.0	3.5	0.0	29.39	85.7	68.2	0.00	163	2	0	63.7
2023-08-09 00:20	71.0	3.5	0.0	29.38	86.2	68.1	0.00	53	3	0	63.8
2023-08-09 00:30	71.0	3.5	0.0	29.39	87.2	67.7	0.00	72	5	0	63.8
2023-08-09 00:40	70.9	3.5	0.0	29.39	84.0	68.5	0.00	100	5	1	63.5
2023-08-09 00:50	70.9	3.5	0.0	29.40	82.9	68.7	0.00	93	4	0	63.3
2023-08-09 01:00	70.9	3.5	0.0	29.39	82.4	68.8	0.00	105	8	1	63.2
2023-08-09 01:10	70.8	3.5	0.0	29.39	82.3	68.8	0.00	105	5	1	63.2
2023-08-09 01:20	70.8	3.5	0.0	29.39	83.1	68.4	0.00	152	6	2	63.1
2023-08-09 01:30	70.8	3.5	0.0	29.38	83.7	68.1	0.00	131	3	0	63.0
2023-08-09 01:40	70.8	3.5	0.0	29.38	83.4	68.1	0.00	235	9	0	62.9
2023-08-09 01:50	70.7	3.5	0.0	29.39	82.1	68.5	0.00	103	4	0	62.8
2023-08-09 02:00	70.7	3.5	0.0	29.40	82.6	68.4	0.00	117	7	0	62.9
2023-08-09 02:10	70.7	3.5	0.0	29.40	82.9	68.3	0.00	134	3	0	62.9
2023-08-09 02:20	70.6	3.5	0.0	29.40	83.5	68.0	0.00	158	2	0	62.8
2023-08-09 02:30	70.6	3.5	0.0	29.40	83.8	68.0	0.00	122	4	0	62.9
2023-08-09 02:40	70.6	3.5	0.0	29.40	83.1	68.3	0.00	91	5	1	63.0
2023-08-09 02:50	70.5	3.5	0.0	29.40	83.1	68.2	0.00	122	4	1	62.9
2023-08-09 03:00	70.5	3.5	0.0	29.41	83.0	68.2	0.00	107	5	1	62.8
2023-08-09 03:10	70.5	3.5	0.0	29.41	83.0	68.2	0.00	120	7	2	62.8
2023-08-09 03:20	70.5	3.5	0.0	29.41	83.1	68.2	0.00	104	4	1	62.9
2023-08-09 03:30	70.4	3.5	0.0	29.42	83.0	68.2	0.00	64	6	1	62.8
2023-08-09 03:40	70.4	3.5	0.0	29.43	82.9	68.2	0.00	74	4	1	62.8
2023-08-09 03:50	70.4	3.5	0.0	29.43	83.9	68.0	0.00	117	3	0	62.9
2023-08-09 04:00	70.4	3.5	0.0	29.44	83.3	68.0	0.00	26	3	0	62.7
2023-08-09 04:10	70.4	3.5	0.0	29.44	83.2	68.0	0.00	80	3	0	62.7
2023-08-09 04:20	70.3	3.5	0.0	29.44	83.2	67.9	0.00	91	5	0	62.6
2023-08-09 04:30	70.3	3.5	0.0	29.43	82.8	67.8	0.00	120	3	0	62.4
2023-08-09 04:40	70.3	3.5	0.0	29.43	82.4	67.8	0.00	135	5	1	62.2
2023-08-09 04:50	70.3	3.5	0.0	29.43	82.3	67.8	0.00	141	4	1	62.2
2023-08-09 05:00	70.2	3.5	0.0	29.43	82.5	67.6	0.00	138	6	1	62.1
2023-08-09 05:10	70.2	3.5	0.0	29.43	82.3	67.6	0.00	138	3	0	62.0
2023-08-09 05:20	70.2	3.5	0.0	29.44	82.3	67.6	0.00	100	3	0	62.0
2023-08-09 05:30	70.2	3.5	0.0	29.44	82.2	67.6	0.00	110	5	1	62.0
2023-08-09 05:40	70.1	3.5	0.0	29.44	82.1	67.5	0.00	128	5	1	61.8
2023-08-09 05:50	70.1	3.5	0.0	29.44	81.7	67.6	0.00	124	7	1	61.8
2023-08-09 06:00	70.1	3.5	0.0	29.44	81.7	67.4	0.00	111	4	0	61.6
2023-08-09 06:10	70.1	3.5	13.0	29.44	82.0	67.4	0.00	121	4	1	61.7
2023-08-09 06:20	70.1	3.5	38.0	29.44	80.6	67.7	0.00	141	4	1	61.5
2023-08-09 06:30	70.0	3.5	63.0	29.45	80.0	68.1	0.00	125	9	2	61.7
2023-08-09 06:40	70.0	3.5	120.0	29.45	80.4	68.1	0.00	132	7	1	61.8
2023-08-09 06:50	70.0	3.5	173.0	29.45	80.5	68.2	0.00	125	8	2	62.0
2023-08-09 07:00	69.9	3.5	309.0	29.48	79.0	69.5	0.00	149	5	2	62.7
2023-08-09 07:10	69.9	3.5	313.0	29.48	79.5	69.5	0.00	156	3	1	62.9
2023-08-09 07:20	69.9	3.5	433.0	29.49	78.8	70.4	0.00	172	6	1	63.5
2023-08-09 07:30	69.9	3.5	451.0	29.50	79.4	70.5	0.00	176	4	1	63.8
2023-08-09 07:40	69.9	3.5	660.0	29.50	78.7	71.1	0.00	163	7	1	64.1
2023-08-09 07:50	69.9	3.5	772.0	29.51	78.0	71.5	0.00	153	9	3	64.3
2023-08-09 08:00	69.9	3.5	780.0	29.51	77.6	71.9	0.00	149	8	2	64.5
2023-08-09 08:10	69.9	3.5	422.0	29.49	80.0	70.0	0.00	146	7	3	63.5
2023-08-09 08:20	69.9	3.5	406.0	29.49	80.3	69.9	0.00	141	6	2	63.6
2023-08-09 08:30	69.9	3.5	817.0	29.50	78.7	71.5	0.00	156	4	1	64.5
2023-08-09 08:40	69.9	3.5	632.0	29.51	78.8	71.5	0.00	160	4	1	64.6
2023-08-09 08:50	69.9	3.5	1010.0	29.52	76.8	73.3	0.00	156	5	1	65.6
2023-08-09 09:00	69.9	3.5	1260.0	29.54	74.6	74.4	0.00	162	5	2	65.8
2023-08-09 09:10	69.9	3.5	1088.0	29.54	75.2	73.9	0.00	132	6	2	65.5
2023-08-09 09:20	69.9	3.5	980.0	29.54	73.9	74.8	0.00	112	5	1	65.9
2023-08-09 09:30	69.9	3.5	934.0	29.53	75.1	73.4	0.00	120	5	1	65.0
2023-08-09 09:40	70.0	3.5	736.0	29.53	75.6	73.7	0.00	132	5	1	65.5
2023-08-09 09:50	70.0	3.5	1006.0	29.53	75.4	74.2	0.00	152	4	0	65.9
2023-08-09 10:00	70.0	3.6	1126.0	29.53	74.0	75.5	0.00	127	3	1	66.6
2023-08-09 10:10	70.1	3.5	1098.0	29.54	73.1	75.7	0.00	135	6	2	66.5
2023-08-09 10:20	70.1	3.5	1634.0	29.54	70.7	77.4	0.00	128	7	2	67.1
2023-08-09 10:30	70.1	3.5	1726.0	29.54	68.5	78.2	0.00	110	7	2	67.0
2023-08-09 10:40	70.1	3.5	1760.0	29.55	68.3	77.8	0.00	120	7	3	66.5
2023-08-09 10:50	70.2	3.5	1780.0	29.55	67.5	79.0	0.00	131	7	2	67.3
2023-08-09 11:00	70.2	3.5	1778.0	29.55	65.2	79.0	0.00	103	12	3	66.3
2023-08-09 11:10	70.3	3.5	1873.0	29.55	64.6	79.6	0.00	111	8	2	66.6
2023-08-09 11:20	70.4	3.5	1893.0	29.55	64.5	79.7	0.00	131	9	3	66.7
2023-08-09 11:30	70.4	3.5	1908.0	29.55	62.4	79.5	0.00	108	12	4	65.5
2023-08-09 11:40	70.5	3.5	1915.0	29.55	62.9	80.9	0.00	146	7	2	67.1
2023-08-09 11:50	70.6	3.5	1915.0	29.56	61.3	81.1	0.00	114	7	2	66.5
2023-08-09 12:00	70.7	3.5	1875.0	29.56	61.8	81.2	0.00	121	10	2	66.8
2023-08-09 12:10	70.7	3.5	1891.0	29.55	61.3	80.1	0.00	134	8	4	65.6
2023-08-09 12:20	70.8	3.5	1928.0	29.55	61.2	81.2	0.00	121	8	2	66.6
2023-08-09 12:30	70.9	3.5	1843.0	29.55	60.9	80.8	0.00	118	7	3	66.0
2023-08-09 12:40	71.0	3.5	1389.0	29.54	61.0	80.3	0.00	107	8	4	65.6
2023-08-09 12:50	71.1	3.5	1780.0	29.55	59.0	81.4	0.00	110	8	4	65.7
2023-08-09 13:00	71.1	3.5	1261.0	29.55	59.1	80.9	0.00	104	10	3	65.3
2023-08-09 13:10	71.2	3.5	1469.0	29.54	60.7	80.2	0.00	108	8	3	65.4
2023-08-09 13:20	71.3	3.5	2090.0	29.56	59.4	82.8	0.00	111	7	2	67.2
2023-08-09 13:30	71.3	3.5	1196.0	29.55	59.0	81.4	0.00	115	6	2	65.7
2023-08-09 13:40	71.4	3.5	1077.0	29.54	60.3	81.1	0.00	104	4	1	66.0
2023-08-09 13:50	71.5	3.5	1127.0	29.54	60.3	80.9	0.00	112	8	1	65.9
2023-08-09 14:00	71.5	3.5	1475.0	29.55	58.7	82.0	0.00	112	6	2	66.1
2023-08-09 14:10	71.6	3.5	1671.0	29.56	56.9	83.3	0.00	84	5	2	66.4
2023-08-09 14:20	71.7	3.5	1597.0	29.56	56.0	82.5	0.00	97	8	3	65.2
2023-08-09 14:30	71.8	3.5	1416.0	29.54	56.6	82.4	0.00	91	7	2	65.4
2023-08-09 14:40	71.8	3.5	1457.0	29.54	56.5	83.2	0.00	79	6	1	66.1
2023-08-09 14:50	71.9	3.5	1663.0	29.55	55.9	83.7	0.00	110	5	1	66.3
2023-08-09 15:00	71.9	3.5	1621.0	29.56	55.6	84.2	0.00	108	6	1	66.6
2023-08-09 15:10	72.0	3.5	1715.0	29.56	55.0	84.1	0.00	110	5	1	66.2
2023-08-09 15:20	72.1	3.5	1762.0	29.55	54.3	83.8	0.00	105	6	3	65.5
2023-08-09 15:30	72.2	3.5	1769.0	29.55	53.9	84.8	0.00	100	8	3	66.3
2023-08-09 15:40	72.2	3.5	1766.0	29.55	53.1	84.5	0.00	103	8	3	65.5
2023-08-09 15:50	72.3	3.5	1522.0	29.55	53.0	83.9	0.00	88	10	3	64.9
2023-08-09 16:00	72.3	3.5	1539.0	29.56	52.2	84.8	0.00	93	13	2	65.3
2023-08-09 16:10	72.4	3.5	1522.0	29.55	52.0	84.5	0.00	108	9	2	64.9
2023-08-09 16:20	72.5	3.5	1521.0	29.55	51.2	85.1	0.00	70	5	2	65.0
2023-08-09 16:30	72.5	3.5	1507.0	29.55	52.0	85.8	0.00	66	5	1	66.1
2023-08-09 16:40	72.6	3.5	1330.0	29.55	52.0	84.7	0.00	84	8	3	65.1
2023-08-09 16:50	72.6	3.3	1206.0	29.55	52.9	85.1	0.00	80	3	1	66.0
2023-08-09 17:00	72.7	3.3	1110.0	29.54	51.9	84.6	0.00	64	7	2	65.0
2023-08-09 17:10	72.7	3.3	1030.0	29.54	51.8	84.3	0.00	80	5	1	64.6
2023-08-09 17:20	72.8	3.3	962.0	29.54	53.4	84.3	0.00	101	6	1	65.5
2023-08-09 17:30	72.8	3.3	885.0	29.54	52.9	83.7	0.00	100	6	2	64.7
2023-08-09 17:40	72.8	3.3	749.0	29.54	52.7	83.6	0.00	66	4	1	64.5
2023-08-09 17:50	72.9	3.3	728.0	29.54	53.5	83.7	0.00	81	4	0	65.0
2023-08-09 18:00	72.9	3.3	554.0	29.54	54.3	82.6	0.00	103	4	0	64.4
2023-08-09 18:10	72.9	3.3	627.0	29.54	53.8	83.5	0.00	80	3	0	65.0
2023-08-09 18:20	72.9	3.3	525.0	29.54	54.1	83.7	0.00	72	2	0	65.3
2023-08-09 18:30	72.9	3.3	461.0	29.54	55.3	83.0	0.00	90	3	0	65.3
2023-08-09 18:40	72.9	3.3	393.0	29.53	56.1	82.9	0.00	104	1	0	65.6
2023-08-09 18:50	72.9	3.3	331.0	29.53	56.5	82.9	0.00	105	0	0	65.8
2023-08-09 19:00	72.9	3.3	270.0	29.52	62.6	80.8	0.00	105	0	0	66.8
2023-08-09 19:10	72.9	3.2	145.0	29.51	69.0	78.2	0.00	105	0	0	67.2
2023-08-09 19:20	72.8	3.2	115.0	29.50	74.4	75.7	0.00	105	0	0	67.0
2023-08-09 19:30	72.8	3.2	87.0	29.49	76.7	73.5	0.00	105	0	0	65.7
2023-08-09 19:40	72.7	3.2	60.0	29.48	79.7	72.5	0.00	105	0	0	65.9
2023-08-09 19:50	72.7	3.2	36.0	29.48	83.6	71.0	0.00	105	0	0	65.8
2023-08-09 20:00	72.6	3.3	16.0	29.49	84.2	70.8	0.00	105	0	0	65.8
2023-08-09 20:10	72.5	3.3	0.0	29.48	86.7	69.4	0.00	105	0	0	65.3
2023-08-09 20:20	72.5	3.2	0.0	29.48	86.2	69.1	0.00	105	2	0	64.8
2023-08-09 20:30	72.5	3.2	0.0	29.48	86.8	68.5	0.00	105	1	0	64.4
2023-08-09 20:40	72.4	3.2	0.0	29.48	89.1	66.3	0.00	105	1	0	63.0
2023-08-09 20:50	72.3	3.2	0.0	29.48	91.1	65.3	0.00	105	0	0	62.6
2023-08-09 21:00	72.2	3.2	0.0	29.48	91.3	65.0	0.00	105	0	0	62.4
2023-08-09 21:10	72.2	3.2	0.0	29.49	89.8	65.9	0.00	105	0	0	62.8
2023-08-09 21:20	72.1	3.2	0.0	29.50	90.0	65.2	0.00	105	0	0	62.2
2023-08-09 21:30	72.0	3.2	0.0	29.50	90.5	64.5	0.00	105	0	0	61.7
2023-08-09 21:40	71.9	3.2	0.0	29.50	91.1	64.6	0.00	42	0	0	61.9
2023-08-09 21:50	71.8	3.2	0.0	29.51	90.2	64.7	0.00	42	0	0	61.8
2023-08-09 22:00	71.8	3.2	0.0	29.51	90.7	63.9	0.00	42	0	0	61.1
2023-08-09 22:10	71.7	3.2	0.0	29.50	92.4	62.4	0.00	42	0	0	60.2
2023-08-09 22:20	71.6	3.2	0.0	29.51	93.5	62.0	0.00	42	0	0	60.1
2023-08-09 22:30	71.5	3.2	0.0	29.51	93.7	61.5	0.00	42	0	0	59.7
2023-08-09 22:40	71.5	3.2	0.0	29.51	93.9	62.0	0.00	42	0	0	60.2
2023-08-09 22:50	71.4	3.2	0.0	29.51	92.1	63.1	0.00	42	0	0	60.8
2023-08-09 23:00	71.3	3.2	0.0	29.52	91.3	63.2	0.00	38	0	0	60.6
2023-08-09 23:10	71.2	3.2	0.0	29.52	90.3	63.6	0.00	345	2	0	60.7
2023-08-09 23:20	71.1	3.2	0.0	29.52	91.1	62.2	0.00	345	0	0	59.6
2023-08-09 23:30	71.1	3.2	0.0	29.51	92.6	61.8	0.00	345	1	0	59.6
2023-08-09 23:40	71.0	3.2	0.0	29.51	93.2	61.0	0.00	345	0	0	59.0
2023-08-09 23:50	71.0	3.2	0.0	29.51	93.6	61.2	0.00	345	2	0	59.3
2023-08-10 00:00	70.9	3.2	0.0	29.51	93.3	60.7	0.00	345	1	0	58.8
2023-08-10 00:10	70.8	3.2	0.0	29.51	94.2	60.4	0.00	345	0	0	58.7
2023-08-10 00:20	70.8	3.2	0.0	29.51	94.7	60.7	0.00	345	0	0	59.2
2023-08-10 00:30	70.7	3.2	0.0	29.51	94.3	61.2	0.00	345	1	0	59.5
2023-08-10 00:40	70.6	3.2	0.0	29.51	94.0	60.4	0.00	345	0	0	58.7
2023-08-10 00:50	70.5	3.2	0.0	29.51	94.4	59.6	0.00	345	0	0	58.0
